employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
307,45,2,3,3,60740,0,14,2,8,3,1,0.0,9.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Single,2
308,23,23,1,2,173280,1,17,2,2,0,2,1.0,2.0,3,1,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,2
310,34,12,3,1,45050,0,12,3,6,1,4,1.0,6.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Single,2
312,36,7,2,5,116310,1,18,2,10,0,9,1.0,10.0,3,1,1.0,1.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Single,2
313,52,1,4,5,97380,2,18,2,4,1,2,0.0,5.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married,2
315,29,10,2,3,169590,3,14,5,8,1,1,4.0,11.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married,2
317,34,14,4,2,61460,0,12,3,4,1,3,2.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Single,2
318,54,18,4,2,49630,1,15,2,5,1,4,9.0,9.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced,2
319,27,13,2,4,195370,0,12,5,4,1,1,0.0,5.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Married,2
320,37,2,4,2,61720,0,11,1,5,4,3,0.0,6.0,3,3,4.0,1.0,2.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Divorced,2
322,34,2,3,1,103120,0,12,2,6,1,3,1.0,6.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Representative,Single,2
323,35,5,4,3,16750,0,16,6,3,0,2,1.0,3.0,3,2,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married,2
324,30,20,3,1,25230,1,13,2,2,0,2,3.0,7.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,2
325,40,10,4,2,65670,1,13,3,8,3,7,1.0,8.0,3,4,3.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married,2
329,24,1,5,1,81890,1,14,3,1,0,0,1.0,1.0,3,3,3.0,2.0,3.0,0,Non-Travel,Sales,Marketing,Female,Manufacturing Director,Divorced,2
330,52,29,3,2,29420,1,11,1,5,1,4,8.0,9.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,2
331,50,8,4,2,49410,1,11,3,4,0,3,5.0,30.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,2
333,33,3,4,4,59020,1,12,2,13,3,7,0.0,14.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,2
337,29,10,3,1,34520,0,11,3,10,0,7,1.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married,2
339,35,10,4,1,26320,3,13,3,2,2,2,3.0,7.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single,2
340,42,15,1,2,46680,2,18,2,4,0,2,9.0,8.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married,2
342,36,2,3,2,27200,1,14,3,5,0,4,4.0,8.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,2
345,30,7,3,2,14830,0,13,3,0,0,0,5.0,12.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,Single,2
346,45,10,4,1,56050,2,12,2,1,0,0,1.0,1.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single,2
348,38,4,3,2,23060,1,19,5,4,1,2,2.0,13.0,3,3,1.0,1.0,2.0,0,Travel_Frequently,Sales,Medical,Male,Research Scientist,Divorced,2
349,34,7,4,3,23480,1,14,3,5,1,3,1.0,6.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Single,2
352,43,25,2,2,61320,0,13,3,4,1,0,6.0,22.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Married,2
354,35,1,3,1,108550,1,13,2,8,1,6,3.0,17.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Director,Single,2
355,28,1,2,1,22310,0,12,3,8,7,5,1.0,8.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,Married,2
356,34,2,5,4,23230,0,17,2,3,0,2,0.0,4.0,3,3,3.0,4.0,1.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married,2
358,27,1,3,1,27130,0,11,2,0,0,0,1.0,0.0,3,3,4.0,4.0,2.0,0,Non-Travel,Sales,Technical Degree,Female,Sales Executive,Married,2
360,44,24,5,1,25660,1,11,3,5,2,3,9.0,10.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Single,2
361,25,17,3,1,199260,3,11,5,4,0,1,7.0,6.0,3,4,1.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,2
362,33,8,4,3,24510,1,13,3,9,0,8,1.0,9.0,3,2,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced,2
366,30,4,5,5,30580,1,14,2,5,0,3,9.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Divorced,2
367,53,6,3,4,23250,1,18,1,5,0,4,7.0,35.0,3,4,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,2
368,45,1,5,2,20880,3,15,2,5,0,2,4.0,18.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Divorced,2
369,32,10,3,1,30720,0,12,4,5,1,3,5.0,9.0,3,1,3.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Human Resources,Married,2
370,52,1,1,2,50060,1,16,2,9,0,0,3.0,31.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married,2
371,37,24,2,4,42570,0,15,2,1,0,0,4.0,9.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Divorced,2
372,28,21,4,1,25000,2,16,3,5,0,4,1.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,2
373,22,2,2,1,11020,0,19,3,2,2,2,6.0,4.0,3,2,4.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Married,2
374,44,22,3,1,104530,1,11,2,3,0,2,2.0,10.0,3,3,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,2
375,42,13,4,2,22880,1,16,4,2,2,2,5.0,8.0,3,2,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Laboratory Technician,Single,2
377,25,11,3,1,23110,1,11,2,5,0,3,1.0,5.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Married,2
380,32,21,3,1,44500,0,13,3,3,0,2,0.0,4.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Divorced,2
381,25,5,3,4,27560,2,12,2,5,0,3,1.0,5.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,2
382,49,9,3,2,190330,1,18,5,4,0,2,2.0,7.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Female,Sales Representative,Married,2
384,32,12,5,1,95470,1,13,3,10,5,3,1.0,10.0,3,2,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married,2
385,38,22,2,1,137340,0,13,3,2,1,2,0.0,3.0,3,4,2.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married,2
387,31,16,3,3,22790,1,12,3,6,0,2,3.0,8.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,2
389,53,9,3,1,20890,0,16,2,2,2,2,5.0,28.0,3,2,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Married,2
391,37,13,4,3,35640,0,11,1,5,0,0,5.0,10.0,3,1,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Human Resources,Married,2
393,43,1,3,1,52650,1,11,4,5,2,2,4.0,12.0,3,3,4.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Married,2
395,37,1,5,2,62610,0,12,1,10,0,9,1.0,10.0,3,3,1.0,2.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Research Scientist,Single,2
397,39,1,3,3,68040,1,14,3,5,0,4,8.0,13.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Human Resources,Married,2
398,33,7,3,2,38150,1,11,3,4,0,3,3.0,7.0,3,3,4.0,2.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Divorced,2
400,29,5,4,4,66730,1,12,2,4,0,3,6.0,8.0,3,4,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Divorced,2
401,44,26,2,2,76390,0,14,6,8,7,1,1.0,8.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,2
402,28,24,5,1,23280,2,11,3,4,0,2,1.0,4.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Single,2
404,43,7,4,2,48760,2,16,4,1,0,0,4.0,4.0,3,3,1.0,2.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,2
413,27,1,3,1,20580,1,14,5,1,0,0,1.0,1.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,2
414,34,12,2,2,88650,1,11,0,1,1,0,1.0,1.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Human Resources,Divorced,2
415,42,11,1,2,59400,0,16,2,5,0,3,7.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Human Resources,Single,2
416,33,2,3,1,59140,1,16,4,3,0,2,3.0,6.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Single,2
418,31,1,3,1,121850,0,14,2,7,5,2,3.0,13.0,3,3,2.0,3.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,Married,2
421,48,1,4,1,21770,0,18,4,0,0,0,4.0,13.0,3,3,4.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
422,31,1,2,2,27930,0,16,4,9,0,0,1.0,9.0,3,3,4.0,3.0,2.0,0,Non-Travel,Research & Development,Technical Degree,Female,Sales Executive,Married,2
423,36,2,4,1,79180,2,12,3,6,0,1,2.0,8.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Human Resources,Technical Degree,Male,Sales Executive,Single,2
425,32,18,3,1,23890,1,12,4,3,0,2,6.0,5.0,3,2,3.0,2.0,3.0,0,Non-Travel,Sales,Marketing,Male,Laboratory Technician,Married,2
427,40,1,4,2,192320,1,14,3,1,0,0,2.0,11.0,3,3,1.0,2.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
428,26,11,3,2,22670,3,19,2,7,0,7,1.0,7.0,3,2,3.0,1.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Single,2
433,31,1,4,4,190680,0,12,1,9,8,5,0.0,10.0,3,3,4.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Married,2
434,40,1,3,1,39310,0,19,2,1,0,0,8.0,3.0,3,2,4.0,2.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Divorced,2
437,33,1,4,4,44650,0,13,3,5,1,4,0.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Single,2
439,45,8,1,2,33190,1,12,3,9,0,8,1.0,9.0,3,3,3.0,2.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married,2
440,29,29,1,1,192020,0,12,5,3,0,2,1.0,3.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Representative,Married,2
441,35,1,3,3,136750,3,15,5,5,1,0,1.0,5.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married,2
445,30,3,4,1,64340,1,14,3,8,7,7,5.0,10.0,3,2,3.0,3.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,2
447,35,1,2,2,109380,2,14,2,10,0,8,6.0,12.0,3,1,4.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Divorced,2
448,39,1,1,2,23400,1,11,2,8,0,7,0.0,9.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,2
451,36,28,1,2,48980,1,13,3,7,0,7,4.0,12.0,3,3,1.0,4.0,3.0,0,Non-Travel,Sales,Life Sciences,Male,Research Scientist,Divorced,2
453,33,15,3,4,194360,2,19,4,10,6,0,1.0,10.0,3,3,4.0,3.0,3.0,0,Non-Travel,Sales,Other,Male,Research Director,Single,2
455,33,2,2,2,34790,0,12,3,3,0,2,3.0,5.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single,2
456,45,26,1,3,27940,1,19,2,5,0,2,3.0,8.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Divorced,2
458,33,1,3,2,21760,1,14,2,6,1,2,1.0,6.0,3,2,3.0,2.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Human Resources,Married,2
460,27,20,4,2,34850,2,17,2,2,2,2,9.0,4.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,Married,2
461,45,2,3,1,66440,0,12,3,9,0,8,1.0,9.0,3,4,4.0,1.0,3.0,0,Non-Travel,Sales,Medical,Female,Sales Executive,Married,2
462,47,18,4,2,55820,0,16,3,9,0,7,1.0,9.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Research Scientist,Single,2
465,38,13,3,1,32100,2,17,5,2,0,2,0.0,3.0,3,2,3.0,3.0,2.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Manufacturing Director,Married,2
466,46,28,3,3,190450,3,11,2,8,0,7,6.0,13.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Divorced,2
467,24,28,3,1,118490,1,16,3,4,3,2,1.0,5.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Divorced,2
469,31,5,2,2,65020,0,12,3,4,0,3,1.0,4.0,3,3,3.0,1.0,3.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Married,2
470,18,5,4,2,32300,1,12,3,0,0,0,1.0,0.0,3,3,2.0,4.0,3.0,0,Non-Travel,Sales,Other,Male,Manager,Single,2
473,30,4,3,5,56050,1,12,0,8,1,7,0.0,9.0,3,2,2.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,2
478,48,2,4,2,45540,2,11,3,2,2,2,2.0,19.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Single,2
480,41,2,3,2,47410,0,16,3,2,2,1,6.0,8.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single,2
482,27,3,3,2,31610,2,13,0,3,2,2,0.0,4.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Married,2
483,35,24,3,5,57450,3,17,4,3,1,2,1.0,3.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Divorced,2
497,33,9,2,5,12000,1,11,3,2,2,2,0.0,3.0,3,3,2.0,4.0,2.0,0,Non-Travel,Sales,Technical Degree,Male,Sales Representative,Single,2
498,45,7,2,1,56610,0,12,2,9,1,1,3.0,26.0,3,2,4.0,4.0,4.0,0,Travel_Rarely,Research & Development,Other,Male,Human Resources,Married,2
501,59,5,3,2,56740,0,12,6,6,0,4,3.0,14.0,3,3,2.0,4.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,2
506,34,2,2,1,64100,1,13,5,1,0,0,1.0,1.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Married,2
507,28,10,3,2,52100,0,15,1,1,0,0,1.0,1.0,3,4,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Sales Representative,Married,2
508,38,9,4,2,26950,1,14,4,2,2,2,3.0,8.0,3,1,3.0,3.0,3.0,0,Travel_Frequently,Sales,Medical,Male,Research Scientist,Married,2
511,40,2,3,5,24550,1,15,2,7,7,5,1.0,8.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Married,2
512,26,3,3,2,139640,2,11,1,5,1,3,1.0,5.0,3,2,1.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Divorced,2
513,46,2,1,3,49410,2,13,2,2,2,2,9.0,23.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,2
514,54,5,3,2,24780,0,11,0,9,7,0,6.0,13.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,2
515,56,1,2,2,52280,0,11,4,5,0,3,2.0,18.0,3,3,1.0,3.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married,2
524,26,5,4,2,46820,1,11,3,5,1,3,1.0,6.0,3,1,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married,2
525,30,8,3,1,183000,0,14,6,6,0,2,0.0,7.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married,2
526,41,1,4,1,52570,0,14,2,10,0,8,1.0,10.0,3,4,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Director,Married,2
529,27,11,3,2,99850,1,14,3,3,1,2,1.0,3.0,3,2,1.0,3.0,3.0,0,Non-Travel,Sales,Technical Degree,Female,Laboratory Technician,Married,2
530,55,23,5,3,36970,1,13,1,3,1,2,3.0,23.0,3,3,4.0,2.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married,2
531,28,1,3,2,74570,2,11,1,8,1,7,3.0,10.0,3,4,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,2
533,33,23,4,4,39830,0,12,3,3,1,2,4.0,9.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced,2
536,28,1,1,2,63470,1,15,2,4,2,2,1.0,4.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Research Scientist,Divorced,2
537,34,29,4,1,115100,1,14,5,6,0,4,0.0,7.0,3,3,1.0,4.0,2.0,0,Travel_Frequently,Sales,Marketing,Male,Research Scientist,Single,2
545,33,9,3,2,46490,0,12,2,3,0,2,0.0,4.0,3,2,4.0,2.0,3.0,0,Travel_Frequently,Sales,Medical,Female,Research Scientist,Married,2
547,48,2,1,2,23700,0,11,3,5,2,1,2.0,27.0,3,3,1.0,4.0,2.0,0,Non-Travel,Sales,Life Sciences,Male,Sales Executive,Single,2
549,52,1,3,1,59740,1,18,6,8,4,0,7.0,18.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Single,2
550,38,6,2,1,47360,1,11,3,8,2,7,0.0,9.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced,2
551,29,8,3,4,52960,0,14,3,7,1,7,4.0,11.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,2
552,28,1,3,4,67810,1,15,2,9,1,7,0.0,10.0,3,3,4.0,2.0,2.0,0,Travel_Rarely,Human Resources,Human Resources,Female,Laboratory Technician,Divorced,2
555,43,5,3,2,96990,1,19,3,8,0,1,8.0,18.0,3,3,3.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Married,2
558,21,1,4,1,26100,1,11,3,2,2,2,1.0,2.0,3,2,4.0,2.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single,2
559,39,6,3,1,28510,0,15,2,5,0,3,9.0,9.0,3,3,3.0,2.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Single,2
560,36,1,3,3,34520,3,13,4,11,0,9,2.0,18.0,3,4,1.0,4.0,3.0,0,Non-Travel,Research & Development,Medical,Male,Sales Representative,Single,2
561,31,7,3,1,52580,3,14,5,2,2,2,0.0,3.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Married,2
562,28,2,4,1,93550,0,11,4,5,0,4,0.0,6.0,3,3,1.0,2.0,1.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,2
563,35,9,2,1,104960,1,13,2,5,0,2,1.0,5.0,3,3,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Other,Female,Manufacturing Director,Divorced,2
565,34,9,1,2,26570,1,13,3,3,0,2,2.0,5.0,3,2,4.0,3.0,2.0,0,Travel_Frequently,Sales,Technical Degree,Male,Sales Executive,Single,2
566,29,1,4,3,27160,0,18,2,7,1,1,0.0,8.0,3,1,4.0,2.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Divorced,2
567,42,21,2,1,22010,1,12,3,1,0,0,4.0,16.0,3,4,2.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Healthcare Representative,Single,2
569,38,1,3,1,38160,2,13,2,7,5,0,1.0,7.0,3,2,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Married,2
570,28,6,4,1,52530,0,15,2,3,0,2,1.0,3.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Manager,Divorced,2
573,41,4,2,2,25430,0,12,3,1,0,0,3.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married,2
576,27,6,2,1,42600,2,11,2,4,2,2,1.0,4.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Married,2
577,34,1,1,2,24760,0,19,2,6,1,3,1.0,6.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Married,2
578,35,6,3,3,31020,1,13,3,5,1,4,1.0,6.0,3,2,3.0,3.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single,2
584,24,7,4,1,25760,3,17,3,4,1,2,8.0,6.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Single,2
589,35,18,5,2,65380,1,16,3,7,6,4,2.0,15.0,3,3,3.0,2.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,2
591,35,3,3,2,22580,1,11,2,2,2,2,1.0,2.0,3,3,4.0,4.0,4.0,0,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Married,2
593,32,11,2,2,44870,0,11,5,1,0,0,1.0,1.0,3,2,3.0,1.0,3.0,0,Non-Travel,Research & Development,Other,Female,Research Scientist,Divorced,2
596,19,23,4,2,191970,0,12,2,1,0,0,1.0,1.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single,2
597,45,22,3,2,132120,0,13,4,3,0,2,4.0,7.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Married,2
599,20,6,3,5,83920,0,17,5,2,1,2,1.0,2.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Director,Single,2
602,29,23,3,1,79690,0,14,3,5,1,3,0.0,6.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,2
605,44,20,3,1,45560,0,13,4,0,0,0,2.0,6.0,3,3,4.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Representative,Single,2
606,33,28,4,1,60910,0,15,6,5,1,4,1.0,5.0,3,1,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married,2
608,30,20,3,3,48100,0,18,3,4,0,3,8.0,8.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,2
609,40,9,3,1,45230,1,16,5,0,0,0,5.0,5.0,3,4,2.0,2.0,3.0,0,Travel_Frequently,Sales,Medical,Male,Manufacturing Director,Married,2
611,28,6,3,2,23510,0,16,4,6,3,3,1.0,6.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Married,2
615,33,9,2,1,20970,2,14,5,10,0,1,1.0,10.0,3,2,2.0,3.0,2.0,0,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married,2
616,36,9,2,2,119350,3,11,6,7,1,7,1.0,7.0,3,4,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Divorced,2
619,20,18,4,1,84120,0,13,2,2,2,2,1.0,2.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Single,2
621,42,5,4,5,170460,0,11,3,4,0,3,7.0,10.0,3,2,4.0,1.0,4.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Married,2
623,32,10,3,1,102660,0,11,3,2,2,2,1.0,2.0,3,3,3.0,2.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Sales Executive,Married,2
624,32,9,3,2,50700,1,12,6,8,0,7,4.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Single,2
