employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital,cluster
3299,51,16,3,3,94390,3,15,0,20,4,17,2.0,29.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Married,1
3304,36,10,4,3,86860,0,13,2,18,4,11,1.0,18.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Manager,Married,1
3318,35,9,2,1,31400,1,13,2,17,5,15,1.0,17.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,1
3330,35,1,3,3,167920,1,12,3,13,4,8,3.0,16.0,3,4,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,1
3334,47,15,4,3,65530,0,15,2,7,7,7,0.0,8.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Director,Married,1
3336,50,17,3,1,42980,1,20,6,31,14,7,1.0,31.0,4,3,1.0,1.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Laboratory Technician,Divorced,1
3347,36,26,4,1,84740,0,14,3,16,4,11,0.0,17.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
3360,49,25,2,2,43450,0,15,3,26,1,7,4.0,29.0,3,2,1.0,2.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
3364,38,6,3,2,87890,3,11,4,15,5,11,1.0,15.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Other,Male,Sales Executive,Married,1
3369,41,1,4,1,195170,0,13,5,18,2,17,2.0,20.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,1
3370,36,9,3,2,24360,0,13,3,11,3,9,4.0,16.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single,1
3378,37,10,4,3,30720,0,14,3,14,11,7,5.0,17.0,3,2,1.0,3.0,1.0,1,Travel_Rarely,Sales,Marketing,Female,Human Resources,Married,1
3382,52,5,4,1,29110,2,17,3,9,7,8,2.0,26.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Married,1
3384,53,9,3,1,39200,1,16,3,17,15,2,6.0,22.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,Divorced,1
3390,47,7,4,3,69310,0,11,3,19,2,7,1.0,20.0,3,3,3.0,3.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Sales Executive,Divorced,1
3399,41,11,3,1,168720,1,15,2,18,0,11,2.0,21.0,3,3,1.0,3.0,4.0,0,Travel_Frequently,Sales,Other,Male,Laboratory Technician,Divorced,1
3404,50,1,3,2,134960,1,18,3,12,1,5,3.0,22.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,1
3411,54,23,3,1,136030,1,13,2,10,0,8,8.0,22.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married,1
3412,35,6,4,1,119960,2,19,3,16,10,1,1.0,16.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced,1
3419,48,3,3,1,54150,1,11,1,15,4,8,7.0,27.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Research Director,Single,1
3421,39,2,3,3,21150,0,18,3,21,11,8,1.0,21.0,3,4,4.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Human Resources,Married,1
3426,59,16,4,5,186650,0,12,3,5,4,3,3.0,30.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,1
3428,55,26,2,2,27890,1,13,2,8,6,7,3.0,17.0,3,2,3.0,2.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Married,1
3429,41,19,1,2,58280,0,13,0,21,5,10,1.0,21.0,3,3,2.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Divorced,1
3432,52,5,4,4,14200,1,13,2,32,6,9,1.0,33.0,3,4,1.0,4.0,3.0,1,Travel_Rarely,Research & Development,Medical,Female,Human Resources,Married,1
3433,44,16,3,1,80200,1,11,2,12,11,11,3.0,23.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,1
3434,50,2,2,1,36880,0,11,3,18,0,13,0.0,19.0,3,2,4.0,3.0,3.0,0,Non-Travel,Human Resources,Life Sciences,Male,Laboratory Technician,Married,1
3435,36,2,4,4,54820,0,18,3,17,15,14,1.0,18.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Single,1
3436,39,11,3,1,160150,0,11,3,21,2,8,1.0,21.0,3,4,4.0,1.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Sales Executive,Single,1
3440,34,6,4,2,96130,1,12,5,15,0,9,0.0,16.0,3,2,2.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Research Director,Divorced,1
3443,53,8,2,2,120610,1,20,2,15,6,12,2.0,30.0,4,4,3.0,2.0,3.0,0,Travel_Frequently,Sales,Medical,Male,Research Scientist,Married,1
3449,50,5,4,1,118780,1,13,2,8,7,7,2.0,29.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
3456,36,4,2,2,44780,1,18,3,14,7,8,0.0,15.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Single,1
3457,55,2,3,2,75470,0,16,2,9,6,2,7.0,31.0,3,2,3.0,1.0,4.0,0,Non-Travel,Research & Development,Medical,Female,Manager,Single,1
3461,46,12,3,3,89430,1,12,6,16,1,7,8.0,19.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Healthcare Representative,Divorced,1
3467,38,5,3,1,63490,0,11,3,19,1,9,0.0,20.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Married,1
3468,40,1,4,1,48690,0,12,2,11,11,1,4.0,14.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married,1
3472,44,18,4,2,21190,0,15,3,20,3,6,9.0,24.0,3,3,2.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married,1
3482,42,11,1,4,60320,0,14,2,22,13,7,0.0,23.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
3488,45,1,3,2,125040,1,12,2,15,4,12,1.0,15.0,3,3,2.0,3.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Human Resources,Married,1
3493,46,6,4,3,21740,1,11,3,12,4,9,3.0,23.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married,1
3496,39,1,3,2,67550,1,14,2,18,11,5,7.0,21.0,3,3,1.0,4.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Divorced,1
3497,40,1,1,1,22130,0,17,4,20,4,9,1.0,21.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Single,1
3520,40,2,4,4,75960,0,11,0,18,2,13,9.0,20.0,3,1,2.0,3.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Human Resources,Single,1
3521,42,2,4,1,22850,0,16,3,21,13,14,0.0,22.0,3,1,3.0,1.0,2.0,1,Travel_Frequently,Sales,Life Sciences,Male,Laboratory Technician,Single,1
3530,34,6,2,1,43060,0,11,2,13,4,9,0.0,14.0,3,3,4.0,1.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Single,1
3538,37,14,4,3,65770,0,13,1,14,3,11,1.0,14.0,3,1,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
3541,53,6,4,1,40310,1,12,3,7,4,7,3.0,26.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Divorced,1
3544,46,2,3,2,165550,2,14,4,26,15,9,8.0,28.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
3557,30,29,3,1,25460,1,14,2,10,8,9,1.0,10.0,3,3,3.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,1
3558,44,3,4,2,25640,3,12,3,20,13,17,1.0,20.0,3,1,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,1
3562,60,2,2,2,25640,1,14,3,11,1,9,0.0,12.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced,1
3565,36,3,2,4,178610,0,18,2,7,7,7,2.0,17.0,3,2,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Healthcare Representative,Divorced,1
3566,33,26,2,1,42300,0,12,0,14,4,10,0.0,15.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married,1
3569,30,9,3,1,90710,1,19,2,11,5,7,0.0,12.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,1
3573,54,9,2,2,29830,1,14,2,5,1,4,7.0,33.0,3,2,4.0,3.0,1.0,0,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Divorced,1
3577,54,9,4,2,20930,0,19,2,10,0,9,3.0,36.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
3590,44,4,3,1,42620,0,18,2,22,3,10,7.0,26.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married,1
3596,45,12,3,2,43060,2,11,3,24,1,11,2.0,26.0,3,3,1.0,2.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Single,1
3597,55,27,3,2,48590,1,24,3,33,15,0,1.0,34.0,4,4,4.0,2.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Manager,Divorced,1
3599,46,1,4,1,23400,1,13,2,11,0,8,2.0,26.0,3,1,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,1
3601,51,14,3,2,105270,0,14,3,29,11,10,4.0,31.0,3,3,4.0,2.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Divorced,1
3603,34,14,4,3,88340,1,13,1,11,5,10,4.0,15.0,3,3,3.0,2.0,4.0,0,Travel_Frequently,Sales,Medical,Female,Research Scientist,Divorced,1
3605,44,3,4,2,47070,0,17,4,25,14,13,1.0,26.0,3,1,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced,1
3609,43,7,2,1,195020,2,18,3,21,15,17,3.0,23.0,3,4,4.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single,1
3613,51,21,4,2,182000,0,17,3,7,7,7,0.0,8.0,3,3,2.0,3.0,2.0,0,Travel_Frequently,Sales,Medical,Male,Research Scientist,Single,1
3620,39,29,1,1,54600,2,13,3,19,15,2,6.0,21.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Divorced,1
3626,46,4,3,1,26190,1,12,3,7,5,7,6.0,10.0,3,2,4.0,1.0,4.0,0,Travel_Rarely,Sales,Medical,Male,Research Scientist,Single,1
3633,31,1,2,1,195130,1,12,1,10,9,6,1.0,10.0,3,2,4.0,3.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced,1
3634,41,6,3,1,27730,0,11,3,19,11,9,1.0,19.0,3,3,3.0,2.0,3.0,0,Non-Travel,Sales,Life Sciences,Female,Research Director,Single,1
3637,42,4,3,2,20830,2,12,3,20,2,10,0.0,21.0,3,2,3.0,3.0,2.0,0,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Married,1
3638,55,11,3,2,83810,1,15,3,19,9,11,4.0,23.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Married,1
3639,56,3,2,3,26910,1,16,6,7,7,7,6.0,36.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Single,1
3642,40,4,3,2,94340,1,13,3,9,8,8,1.0,9.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Single,1
3645,51,18,2,4,77250,1,13,2,33,0,10,1.0,33.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Divorced,1
3647,34,4,3,2,88470,0,16,3,10,9,6,1.0,10.0,3,4,3.0,1.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single,1
3649,58,1,4,2,10090,2,13,3,10,5,9,7.0,31.0,3,4,3.0,1.0,2.0,1,Travel_Rarely,Sales,Technical Degree,Male,Sales Executive,Married,1
3651,36,16,2,1,12810,0,11,2,15,6,13,2.0,17.0,3,3,1.0,1.0,2.0,0,Travel_Frequently,Sales,Life Sciences,Male,Research Scientist,Married,1
3658,55,19,3,1,46800,3,14,0,19,3,8,6.0,24.0,3,4,1.0,3.0,2.0,1,Travel_Rarely,Research & Development,Technical Degree,Male,Human Resources,Single,1
3659,56,24,4,2,32210,2,15,2,19,15,9,4.0,33.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,1
3661,40,3,3,2,45770,1,11,3,12,11,8,5.0,15.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Divorced,1
3662,34,5,3,1,45530,1,18,2,8,7,7,4.0,10.0,3,4,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
3678,43,2,2,1,78610,2,14,1,20,1,8,1.0,20.0,3,3,1.0,3.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single,1
3691,54,1,3,2,22970,2,18,2,20,12,7,6.0,29.0,3,2,4.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Manager,Single,1
3692,58,22,3,2,24500,1,12,2,9,1,5,3.0,32.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Female,Laboratory Technician,Married,1
3707,47,3,2,2,43640,1,11,3,20,5,6,3.0,26.0,3,3,1.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
3713,31,16,3,2,27820,1,19,5,13,9,9,1.0,13.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Divorced,1
3717,45,10,2,1,38330,0,14,1,7,0,7,2.0,24.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Divorced,1
3723,40,25,4,1,31490,1,15,1,9,4,8,2.0,16.0,3,2,4.0,2.0,3.0,0,Non-Travel,Research & Development,Other,Female,Sales Executive,Divorced,1
3726,53,2,4,2,116910,0,20,2,9,8,8,4.0,35.0,4,3,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,Single,1
3731,34,10,4,1,192460,1,15,5,13,3,12,3.0,15.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single,1
3736,57,2,1,3,61620,0,14,5,12,2,8,0.0,13.0,3,2,2.0,3.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married,1
3737,49,7,3,2,50940,0,15,5,8,0,7,3.0,29.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Divorced,1
3741,34,7,1,1,62880,1,15,2,15,10,10,0.0,16.0,3,3,1.0,2.0,4.0,1,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Single,1
3759,54,10,3,4,37610,0,12,3,14,1,12,3.0,26.0,3,2,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Research Scientist,Divorced,1
3761,44,26,1,1,107610,1,11,5,20,14,17,3.0,24.0,3,2,4.0,1.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Representative,Married,1
3763,46,4,2,3,138260,0,11,1,13,5,1,8.0,23.0,3,2,3.0,2.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,1
3767,34,2,3,2,28180,1,13,2,10,8,6,1.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Human Resources,Human Resources,Male,Manufacturing Director,Married,1
3769,50,6,3,1,23420,1,12,2,32,13,9,1.0,32.0,3,2,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manager,Single,1
3770,34,25,5,1,41940,2,17,3,11,5,7,0.0,12.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married,1
3776,42,1,4,2,31620,2,17,1,20,13,9,2.0,24.0,3,3,4.0,4.0,1.0,0,Travel_Frequently,Human Resources,Technical Degree,Male,Manufacturing Director,Married,1
3778,33,9,3,2,28990,0,17,3,15,5,7,1.0,15.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Married,1
3786,48,12,4,1,55620,1,13,2,8,7,7,8.0,18.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
3794,53,19,3,2,25590,0,25,2,33,1,9,0.0,34.0,4,3,3.0,4.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Married,1
3797,48,2,5,1,47650,1,12,4,8,7,6,8.0,10.0,3,3,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
3799,55,11,1,1,26930,0,18,6,36,2,13,1.0,36.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married,1
3807,39,2,2,1,20080,0,12,3,7,7,6,2.0,11.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married,1
3813,35,4,3,2,74030,1,12,4,10,6,8,1.0,10.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married,1
3814,34,25,1,1,22590,0,14,2,8,7,7,1.0,8.0,3,3,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Manager,Married,1
3818,46,12,4,1,23320,0,11,2,26,0,12,1.0,27.0,3,3,4.0,1.0,1.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single,1
3821,50,3,3,2,42940,0,20,2,30,12,13,2.0,32.0,4,2,2.0,3.0,3.0,0,Travel_Frequently,Research & Development,Other,Male,Research Scientist,Married,1
3831,39,6,2,3,106090,1,17,2,7,7,7,2.0,10.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married,1
3839,40,22,1,1,56660,1,14,2,18,14,12,1.0,18.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married,1
3840,35,29,3,2,78230,1,13,3,14,2,9,1.0,15.0,3,3,3.0,3.0,3.0,0,Non-Travel,Research & Development,Medical,Female,Sales Executive,Married,1
3843,45,28,3,2,50670,2,11,3,10,3,9,1.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced,1
3846,37,22,3,2,174440,0,14,4,8,7,7,1.0,8.0,3,3,2.0,2.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married,1
3860,50,2,2,3,43770,1,12,2,14,1,11,5.0,19.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Divorced,1
3862,34,10,3,3,41480,0,11,3,11,7,9,1.0,11.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
3864,49,6,2,2,107390,3,11,3,15,2,12,2.0,30.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Research Scientist,Married,1
3867,54,24,3,1,26000,0,14,5,10,4,7,3.0,36.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married,1
3868,43,2,4,1,24220,1,11,2,14,6,11,1.0,14.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married,1
3870,38,19,2,2,24510,1,12,3,13,2,9,7.0,19.0,3,3,4.0,4.0,4.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Married,1
3887,48,10,2,1,63470,1,12,3,9,7,7,2.0,19.0,3,1,4.0,3.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Healthcare Representative,Married,1
3891,34,28,3,2,176500,1,19,6,15,4,13,1.0,15.0,3,1,2.0,4.0,4.0,0,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Married,1
3893,33,3,3,3,97250,0,11,0,14,2,13,1.0,14.0,3,3,2.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manager,Married,1
3895,34,7,2,1,21770,0,13,5,10,8,7,1.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married,1
3897,44,1,3,1,48340,0,14,1,8,6,7,1.0,9.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Human Resources,Life Sciences,Male,Research Scientist,Married,1
3899,43,25,4,2,22200,0,11,2,10,8,8,1.0,10.0,3,1,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married,1
3901,41,6,4,1,28210,0,17,3,10,8,7,1.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single,1
3903,36,1,4,3,41070,1,11,2,13,6,7,3.0,17.0,3,1,3.0,4.0,2.0,0,Travel_Rarely,Human Resources,Life Sciences,Female,Research Scientist,Single,1
3904,45,2,3,2,83960,2,15,3,23,14,4,3.0,25.0,3,2,3.0,3.0,2.0,0,Non-Travel,Sales,Life Sciences,Female,Manufacturing Director,Married,1
3906,47,1,3,2,196270,2,11,1,23,14,10,7.0,25.0,3,3,3.0,3.0,1.0,1,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married,1
3908,45,1,4,1,29420,1,22,4,21,8,6,1.0,21.0,4,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single,1
3914,46,6,3,4,46150,0,12,3,10,0,9,6.0,19.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single,1
3925,40,6,3,3,104820,1,11,6,21,12,8,1.0,21.0,3,2,2.0,2.0,2.0,0,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single,1
3961,36,27,3,4,50560,0,12,2,12,5,7,7.0,15.0,3,2,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Married,1
3963,37,19,2,2,27030,0,14,2,10,4,7,2.0,19.0,3,3,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Divorced,1
3965,33,8,5,2,82240,0,19,3,10,7,6,6.0,14.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married,1
3972,38,6,4,3,73360,0,11,3,11,3,8,5.0,13.0,3,3,1.0,2.0,3.0,0,Non-Travel,Sales,Marketing,Male,Sales Executive,Divorced,1
3978,41,1,1,3,25150,0,18,2,22,13,5,0.0,23.0,3,2,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Divorced,1
3984,58,2,4,1,23760,1,12,3,16,14,14,4.0,37.0,3,3,2.0,2.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Laboratory Technician,Divorced,1
3986,47,19,5,2,28270,1,14,3,22,14,10,8.0,28.0,3,3,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced,1
3987,40,1,4,2,199430,1,13,3,7,7,7,2.0,15.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Divorced,1
4001,29,6,2,1,41150,0,11,1,11,3,10,1.0,11.0,3,3,4.0,4.0,4.0,0,Travel_Frequently,Research & Development,Medical,Male,Human Resources,Married,1
4010,46,23,1,2,34910,0,14,0,19,2,8,2.0,25.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Divorced,1
4013,43,1,3,1,73790,2,13,3,16,6,14,7.0,21.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married,1
4014,48,2,3,2,62720,0,14,3,22,12,9,4.0,29.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,Married,1
4034,48,2,3,2,197400,0,14,2,22,4,7,3.0,24.0,3,4,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Divorced,1
4040,42,7,3,2,182650,1,12,4,13,5,7,9.0,18.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married,1
4051,34,9,4,2,26250,3,12,4,15,6,11,1.0,16.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married,1
4055,39,1,3,1,105120,1,12,2,10,7,9,1.0,10.0,3,3,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,Married,1
4056,38,4,2,1,44440,0,13,2,20,0,7,1.0,20.0,3,3,4.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Manager,Divorced,1
4072,31,25,5,2,180610,1,14,2,10,8,7,1.0,10.0,3,3,4.0,1.0,3.0,0,Travel_Frequently,Research & Development,Technical Degree,Female,Human Resources,Married,1
4084,55,9,3,2,119160,1,15,3,10,1,4,4.0,35.0,3,2,3.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Laboratory Technician,Married,1
4086,39,4,3,2,98520,1,12,5,20,11,10,0.0,21.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single,1
4087,42,10,4,2,61510,1,13,3,20,3,7,1.0,20.0,3,3,4.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Single,1
4088,31,14,2,2,23020,0,14,3,11,4,8,4.0,13.0,3,3,3.0,3.0,4.0,0,Non-Travel,Research & Development,Life Sciences,Male,Healthcare Representative,Married,1
4093,40,8,1,5,35440,3,18,3,11,5,10,3.0,15.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married,1
