employee_id,age,dfh,edu,job_level,income,stock_option,salary_increase,training,years_company,years_promotion,years_manager,num_companiesworked,years_working,performance,job_involvement,satisfaction_environment,satisfaction_job,wlb,attrition_d,business_travel,department,edu_field,gender,job_role,marital
171,47,1,3,5,135700,2,16,2,5,0,4,5.0,20.0,3,2,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Divorced
172,46,4,1,1,67120,1,21,3,3,0,1,6.0,26.0,4,2,1.0,3.0,1.0,0,Travel_Rarely,Sales,Technical Degree,Male,Laboratory Technician,Married
173,35,15,2,2,54060,1,12,2,5,4,3,0.0,6.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single
174,54,2,4,2,89380,3,11,2,1,0,0,7.0,19.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Single
175,34,8,2,1,24390,2,11,2,7,5,7,3.0,14.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Divorced
176,46,2,3,1,88370,0,18,3,3,1,2,2.0,15.0,3,2,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
177,31,7,3,2,53430,1,14,3,13,0,8,1.0,13.0,3,3,3.0,2.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Divorced
178,33,10,3,4,67280,0,22,2,7,7,7,7.0,15.0,4,2,2.0,3.0,4.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,Married
179,33,5,4,2,66520,0,25,5,4,1,3,7.0,8.0,4,3,1.0,4.0,3.0,1,Travel_Rarely,Sales,Marketing,Male,Research Director,Divorced
180,30,2,3,1,48500,1,12,4,3,1,2,0.0,4.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single
181,35,12,2,2,28090,1,23,2,8,0,0,4.0,10.0,4,1,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Married
182,31,22,2,2,56890,2,15,2,1,0,0,3.0,12.0,3,2,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Sales Executive,Married
183,34,17,1,1,20010,1,22,5,3,0,2,9.0,11.0,4,4,2.0,1.0,3.0,1,Travel_Frequently,Sales,Marketing,Male,Research Director,Divorced
184,42,2,4,1,29770,3,15,3,2,2,0,4.0,8.0,3,2,2.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Married
185,36,3,4,1,40250,0,11,3,10,9,7,1.0,10.0,3,3,2.0,4.0,2.0,0,Non-Travel,Research & Development,Medical,Male,Research Scientist,Single
186,22,7,3,2,37850,2,13,2,2,1,2,5.0,4.0,3,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single
187,48,6,3,1,108540,1,14,6,9,6,7,2.0,14.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
188,55,1,3,1,120310,0,11,5,10,7,7,3.0,37.0,3,3,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single
189,41,3,2,2,99360,1,17,2,14,1,10,7.0,16.0,3,2,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Female,Research Scientist,Single
190,35,22,3,1,29660,0,18,2,11,6,9,9.0,15.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Married
191,40,15,3,2,25710,0,14,1,20,5,13,7.0,22.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single
192,39,12,1,1,99910,1,16,3,8,0,7,1.0,8.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married
193,31,1,4,3,61420,2,13,2,6,0,5,4.0,10.0,3,2,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single
194,42,5,3,3,53900,0,14,3,10,5,8,1.0,10.0,3,3,4.0,1.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
195,45,2,1,4,44040,0,23,2,8,3,7,0.0,9.0,4,3,4.0,2.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Married
197,29,5,3,1,51300,0,11,3,3,1,2,4.0,8.0,3,2,4.0,4.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced
198,33,16,3,1,20900,0,16,2,6,0,5,4.0,10.0,3,3,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced
199,31,2,4,1,29090,2,14,2,5,0,1,9.0,10.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Divorced
200,18,2,3,1,34680,2,18,4,0,0,0,1.0,0.0,3,4,2.0,2.0,3.0,1,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Single
201,40,1,4,2,30680,0,19,3,1,0,1,3.0,20.0,3,2,3.0,1.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Female,Laboratory Technician,Divorced
202,41,23,3,2,26700,2,15,2,8,0,7,2.0,10.0,3,2,1.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Manufacturing Director,Single
203,26,9,4,3,26930,3,17,3,0,0,0,5.0,8.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Divorced
204,35,16,4,2,95260,0,15,2,5,0,3,1.0,5.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Human Resources,Single
205,34,26,3,1,52370,1,19,3,10,5,7,1.0,10.0,3,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single
206,26,1,3,2,24260,0,22,3,1,0,0,1.0,1.0,4,1,3.0,4.0,1.0,1,Travel_Rarely,Sales,Marketing,Female,Manufacturing Director,Single
207,37,8,1,1,41930,1,16,5,6,1,2,4.0,12.0,3,3,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single
208,46,4,1,5,29110,0,13,3,2,1,2,5.0,28.0,3,3,1.0,3.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Human Resources,Married
209,41,24,1,1,26610,1,14,2,18,11,8,7.0,22.0,3,3,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Married
210,37,7,2,1,20280,1,16,3,9,7,7,1.0,9.0,3,3,1.0,2.0,3.0,0,Non-Travel,Research & Development,Medical,Male,Sales Executive,Divorced
212,32,7,2,2,32980,0,22,4,4,1,2,8.0,6.0,4,2,4.0,3.0,3.0,1,Non-Travel,Research & Development,Life Sciences,Female,Research Director,Married
213,24,22,3,1,29350,2,14,5,2,2,1,0.0,3.0,3,2,4.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Healthcare Representative,Married
214,38,5,3,1,154270,1,16,2,1,0,0,3.0,18.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Married
215,37,1,4,5,39440,2,11,3,6,4,3,6.0,8.0,3,3,2.0,2.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Married
216,49,21,1,1,40110,2,18,2,31,0,9,1.0,31.0,3,1,4.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Divorced
217,24,1,3,1,34070,2,15,2,6,1,4,1.0,6.0,3,2,2.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Married
218,26,19,4,4,119940,1,14,6,5,1,4,1.0,6.0,3,3,1.0,2.0,4.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Married
219,24,7,3,1,12320,0,12,4,1,0,0,1.0,1.0,3,1,4.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married
220,50,2,2,1,29600,3,14,2,32,10,7,1.0,32.0,3,3,1.0,2.0,3.0,0,Travel_Frequently,Sales,Marketing,Male,Sales Executive,Married
221,25,2,3,1,190940,0,16,3,7,0,6,1.0,7.0,3,2,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married
222,24,2,3,2,39190,0,21,3,6,1,2,1.0,6.0,4,3,1.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married
223,30,9,3,2,68250,0,14,2,1,0,0,1.0,1.0,3,3,2.0,1.0,4.0,1,Travel_Frequently,Research & Development,Other,Male,Healthcare Representative,Married
224,34,6,2,4,102480,1,12,4,6,1,3,1.0,6.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Director,Married
225,31,9,1,1,189470,2,12,2,3,1,2,2.0,9.0,3,2,2.0,1.0,1.0,1,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Divorced
226,35,2,3,5,24960,3,17,3,3,0,2,4.0,9.0,3,3,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Single
227,31,1,3,2,64650,0,17,3,7,5,7,4.0,13.0,3,3,1.0,4.0,4.0,0,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced
228,27,22,4,1,22060,1,14,4,5,0,3,0.0,6.0,3,3,1.0,3.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Sales Representative,Divorced
229,37,9,4,2,20860,0,14,3,3,1,0,4.0,17.0,3,3,4.0,3.0,2.0,0,Travel_Rarely,Sales,Marketing,Female,Laboratory Technician,Married
230,20,17,4,1,22930,2,13,3,1,0,0,1.0,1.0,3,1,4.0,2.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Single
231,42,28,4,2,26450,0,15,5,10,2,2,1.0,10.0,3,3,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married
232,43,10,5,2,26830,0,11,3,1,0,0,4.0,21.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Divorced
233,38,2,4,1,20140,1,17,5,0,0,0,3.0,8.0,3,4,3.0,1.0,2.0,0,Travel_Rarely,Human Resources,Medical,Male,Human Resources,Single
234,43,4,3,2,34190,1,11,5,8,4,7,3.0,10.0,3,3,4.0,3.0,3.0,0,Travel_Frequently,Sales,Medical,Female,Healthcare Representative,Divorced
235,48,8,1,2,53760,1,13,3,3,0,2,7.0,21.0,3,4,4.0,1.0,1.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
236,44,29,4,2,19510,3,22,4,2,0,2,4.0,10.0,4,4,1.0,3.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Single
237,34,13,4,1,23410,2,20,3,8,0,6,1.0,8.0,4,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced
238,27,27,3,2,22930,0,18,0,4,0,2,0.0,5.0,3,3,3.0,1.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Divorced
239,21,16,2,3,87260,1,11,2,3,1,2,1.0,3.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,Single
240,44,2,2,1,40110,1,14,2,2,0,1,4.0,26.0,3,3,4.0,4.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
241,22,2,2,2,195450,0,14,3,2,2,2,0.0,3.0,3,2,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married
242,33,13,4,2,45680,1,18,2,5,1,2,0.0,6.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Manufacturing Director,Divorced
243,32,1,1,1,30220,1,16,3,6,0,5,1.0,6.0,3,3,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married
244,30,4,5,3,57720,0,17,3,1,0,0,1.0,1.0,3,3,3.0,3.0,3.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Manager,Divorced
245,53,24,3,3,22690,1,11,2,14,8,10,7.0,18.0,3,2,4.0,1.0,4.0,0,Travel_Rarely,Research & Development,Other,Female,Manager,Single
246,34,1,5,1,53810,0,12,0,10,8,8,1.0,10.0,3,3,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married
247,45,19,4,3,34410,1,13,5,1,0,0,2.0,5.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Male,Research Director,Married
248,26,7,2,1,54540,1,13,5,3,0,2,1.0,3.0,3,4,3.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
249,37,4,3,1,98840,0,14,3,10,7,8,1.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married
250,29,2,3,1,41570,3,17,2,6,1,2,1.0,6.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married
251,35,10,5,4,134580,0,11,3,17,11,8,1.0,17.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Single
252,33,8,3,2,90690,1,25,3,13,4,7,3.0,15.0,4,3,3.0,4.0,1.0,0,Travel_Frequently,Research & Development,Technical Degree,Male,Laboratory Technician,Divorced
253,54,5,2,2,40140,1,19,4,9,7,1,2.0,16.0,3,2,3.0,2.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
254,36,8,3,2,59150,1,13,3,3,0,2,2.0,13.0,3,2,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Divorced
255,27,9,3,5,59930,1,14,3,4,1,1,0.0,5.0,3,1,1.0,4.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Research Director,Single
256,20,1,3,5,61620,3,12,2,1,1,1,1.0,1.0,3,2,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single
257,33,15,4,1,24060,0,11,3,10,9,7,1.0,10.0,3,3,1.0,1.0,3.0,1,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,Single
258,35,2,1,1,187400,1,19,2,1,0,0,1.0,1.0,3,4,3.0,3.0,3.0,0,Non-Travel,Research & Development,Medical,Male,Research Scientist,Married
259,23,2,3,1,76370,1,11,3,3,0,2,2.0,5.0,3,3,1.0,1.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
260,25,11,3,2,100960,1,11,3,3,1,2,0.0,4.0,3,3,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married
261,38,16,3,5,147560,1,20,3,7,0,5,0.0,8.0,4,2,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
262,29,2,4,4,64990,3,18,3,10,2,8,1.0,10.0,3,2,2.0,4.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Male,Healthcare Representative,Divorced
263,48,16,3,1,97240,0,13,2,2,2,2,3.0,12.0,3,4,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Sales Executive,Married
264,27,4,3,5,21940,0,12,5,6,0,4,1.0,6.0,3,3,4.0,4.0,3.0,0,Travel_Frequently,Sales,Technical Degree,Male,Laboratory Technician,Divorced
265,37,16,3,3,33880,0,11,2,1,0,0,3.0,4.0,3,4,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Single
266,50,5,3,1,54730,1,19,2,20,3,8,1.0,20.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Married
267,34,18,1,1,27030,1,21,2,8,7,7,1.0,9.0,4,3,4.0,2.0,4.0,0,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single
268,24,17,2,1,25010,0,12,3,2,2,0,9.0,4.0,3,1,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Single
269,39,12,5,1,62200,2,14,2,20,11,10,1.0,20.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Representative,Single
270,32,2,3,5,30380,0,11,5,10,0,8,1.0,10.0,3,1,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
271,50,4,2,4,44240,1,14,2,4,1,3,3.0,18.0,3,2,2.0,3.0,3.0,1,Travel_Frequently,Research & Development,Medical,Male,Sales Representative,Married
272,38,9,4,1,43120,1,12,2,9,1,8,0.0,10.0,3,2,2.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single
273,27,10,3,5,132450,1,23,3,9,0,7,1.0,9.0,4,2,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married
275,47,2,3,5,50210,0,17,3,7,1,7,2.0,20.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single
276,40,3,4,3,51260,0,18,2,18,1,12,5.0,20.0,3,3,4.0,1.0,3.0,0,Travel_Frequently,Research & Development,Medical,Female,Human Resources,Married
277,53,7,1,2,28590,1,18,2,5,1,3,3.0,32.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
278,41,6,3,1,102390,3,24,3,21,12,6,3.0,23.0,4,3,2.0,4.0,2.0,0,Travel_Rarely,Sales,Medical,Male,Sales Executive,Divorced
279,60,8,2,5,53290,0,20,3,2,2,2,8.0,10.0,4,4,1.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single
280,27,29,1,2,43250,0,14,2,9,1,7,1.0,9.0,3,2,4.0,1.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced
281,41,3,3,1,72600,0,16,2,22,2,10,1.0,22.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married
282,50,9,3,2,23220,1,25,0,2,2,2,7.0,4.0,4,4,4.0,2.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Married
283,28,2,4,3,20750,3,18,0,7,3,7,7.0,10.0,3,2,1.0,2.0,3.0,1,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single
284,36,10,4,2,41520,1,19,3,8,0,5,9.0,10.0,3,3,1.0,1.0,3.0,0,Non-Travel,Research & Development,Technical Degree,Female,Research Scientist,Married
285,38,1,3,3,96190,1,13,2,1,0,0,4.0,10.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Medical,Female,Manager,Single
286,44,8,2,1,135030,0,12,6,5,1,4,2.0,9.0,3,2,1.0,3.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Single
287,47,27,3,1,54410,1,22,6,22,11,13,9.0,28.0,4,2,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Divorced
288,30,8,3,2,52090,1,14,3,8,7,7,7.0,10.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Divorced
289,29,1,2,1,106730,3,13,2,1,0,0,1.0,1.0,3,3,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single
290,42,10,1,1,50100,3,21,3,2,2,2,6.0,7.0,4,3,3.0,3.0,3.0,1,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Divorced
291,43,26,1,1,135490,2,11,3,2,2,2,3.0,7.0,3,3,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Male,Laboratory Technician,Married
292,34,2,5,2,49990,2,12,2,5,4,3,3.0,10.0,3,4,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Healthcare Representative,Single
293,23,13,3,5,42210,1,11,4,4,0,2,1.0,5.0,3,3,2.0,1.0,4.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married
294,39,2,4,4,138720,3,12,3,8,3,6,9.0,12.0,3,2,3.0,2.0,1.0,0,Travel_Rarely,Sales,Marketing,Female,Healthcare Representative,Married
295,56,2,4,1,20420,0,12,6,10,1,1,7.0,30.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married
296,40,9,3,2,20730,0,14,3,4,2,3,0.0,5.0,3,3,4.0,4.0,2.0,0,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single
297,27,10,3,1,29560,0,13,6,7,0,7,8.0,9.0,3,3,4.0,1.0,1.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single
298,29,20,3,2,29260,1,15,3,2,2,2,1.0,2.0,3,2,4.0,2.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Manager,Divorced
299,53,9,3,3,48090,0,18,2,2,2,2,2.0,19.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Single
300,35,5,1,1,51630,2,18,4,1,0,0,2.0,16.0,3,3,4.0,1.0,4.0,0,Non-Travel,Research & Development,Medical,Male,Healthcare Representative,Divorced
302,38,10,3,4,181720,2,12,5,1,0,1,6.0,6.0,3,3,4.0,3.0,1.0,0,Travel_Rarely,Sales,Medical,Male,Laboratory Technician,Married
303,34,20,3,3,57440,1,19,4,0,0,0,3.0,7.0,3,2,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced
304,52,21,5,3,28890,1,11,2,34,1,16,1.0,34.0,3,3,3.0,1.0,4.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manager,Married
305,33,1,2,3,28710,3,17,2,10,7,8,1.0,10.0,3,3,4.0,4.0,2.0,1,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Single
306,25,8,3,2,74840,0,15,3,6,1,4,1.0,6.0,3,3,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Single
307,45,2,3,3,60740,0,14,2,8,3,1,0.0,9.0,3,3,2.0,3.0,3.0,0,Travel_Rarely,Sales,Life Sciences,Male,Healthcare Representative,Single
308,23,23,1,2,173280,1,17,2,2,0,2,1.0,2.0,3,1,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single
310,34,12,3,1,45050,0,12,3,6,1,4,1.0,6.0,3,3,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,Single
311,55,7,3,4,74280,0,12,2,5,1,4,5.0,24.0,3,3,4.0,1.0,3.0,1,Travel_Rarely,Human Resources,Human Resources,Male,Laboratory Technician,Married
312,36,7,2,5,116310,1,18,2,10,0,9,1.0,10.0,3,1,1.0,1.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Single
313,52,1,4,5,97380,2,18,2,4,1,2,0.0,5.0,3,3,4.0,4.0,3.0,0,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married
315,29,10,2,3,169590,3,14,5,8,1,1,4.0,11.0,3,3,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,Married
316,26,15,2,2,26130,1,19,2,4,1,2,6.0,6.0,3,3,4.0,1.0,2.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Single
317,34,14,4,2,61460,0,12,3,4,1,3,2.0,10.0,3,3,2.0,4.0,3.0,0,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Single
318,54,18,4,2,49630,1,15,2,5,1,4,9.0,9.0,3,3,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Divorced
319,27,13,2,4,195370,0,12,5,4,1,1,0.0,5.0,3,3,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,Married
320,37,2,4,2,61720,0,11,1,5,4,3,0.0,6.0,3,3,4.0,1.0,2.0,0,Travel_Rarely,Sales,Technical Degree,Male,Manufacturing Director,Divorced
321,38,2,4,2,23680,1,11,3,15,4,12,6.0,17.0,3,3,1.0,1.0,3.0,0,Travel_Frequently,Sales,Life Sciences,Female,Research Scientist,Single
322,34,2,3,1,103120,0,12,2,6,1,3,1.0,6.0,3,3,3.0,1.0,3.0,0,Travel_Rarely,Sales,Marketing,Male,Sales Representative,Single
323,35,5,4,3,16750,0,16,6,3,0,2,1.0,3.0,3,2,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,Medical,Male,Manager,Married
324,30,20,3,1,25230,1,13,2,2,0,2,3.0,7.0,3,3,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
325,40,10,4,2,65670,1,13,3,8,3,7,1.0,8.0,3,4,3.0,2.0,3.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married
326,34,10,3,3,47390,2,24,2,3,1,2,5.0,6.0,4,3,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
327,42,9,4,1,92080,1,15,2,24,14,9,1.0,24.0,3,4,2.0,4.0,2.0,0,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Divorced
328,23,2,3,4,45590,1,18,2,0,0,0,1.0,1.0,3,2,3.0,1.0,3.0,1,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Married
329,24,1,5,1,81890,1,14,3,1,0,0,1.0,1.0,3,3,3.0,2.0,3.0,0,Non-Travel,Sales,Marketing,Female,Manufacturing Director,Divorced
330,52,29,3,2,29420,1,11,1,5,1,4,8.0,9.0,3,2,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
331,50,8,4,2,49410,1,11,3,4,0,3,5.0,30.0,3,1,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
332,29,2,4,4,106500,2,13,2,1,0,0,1.0,1.0,3,4,2.0,1.0,3.0,1,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Married
333,33,3,4,4,59020,1,12,2,13,3,7,0.0,14.0,3,3,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Married
334,33,23,5,1,86390,2,16,3,3,0,2,5.0,6.0,3,2,1.0,1.0,3.0,1,Travel_Rarely,Research & Development,Life Sciences,Male,Human Resources,Single
335,47,6,4,2,63470,0,14,2,26,3,0,1.0,26.0,3,4,3.0,4.0,2.0,0,Travel_Rarely,Research & Development,Other,Male,Manager,Married
336,36,6,3,2,42000,0,22,3,9,0,5,0.0,10.0,4,3,3.0,2.0,3.0,0,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married
337,29,10,3,1,34520,0,11,3,10,0,7,1.0,10.0,3,2,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,Other,Male,Research Scientist,Married
338,58,24,3,2,43170,0,17,2,31,13,8,7.0,40.0,3,3,4.0,2.0,3.0,1,Travel_Rarely,Research & Development,Other,Female,Research Scientist,Single
339,35,10,4,1,26320,3,13,3,2,2,2,3.0,7.0,3,4,4.0,3.0,3.0,0,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single
